month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
2017-03,HOUGANG,3 ROOM,10 TO 12,68,New Generation,1985,67 years 02 months,320000,401 HOUGANG AVE 10,1.374840715,103.8969938,Hougang mrt,0.724968625,133.9
2017-03,HOUGANG,3 ROOM,01 TO 03,74,Model A,1987,69 years 08 months,332000,528 HOUGANG AVE 6,1.375119192,103.8907261,Hougang mrt,0.555960727,133.9
2017-03,HOUGANG,3 ROOM,10 TO 12,74,Model A,1986,68 years 08 months,333000,523 HOUGANG AVE 6,1.373720912,103.890707,Hougang mrt,0.412472707,133.9
2017-03,HOUGANG,3 ROOM,01 TO 03,74,Model A,1986,68 years 08 months,338000,523 HOUGANG AVE 6,1.373720912,103.890707,Hougang mrt,0.412472707,133.9
2017-03,HOUGANG,3 ROOM,10 TO 12,67,Model A,2012,94 years 02 months,340000,986B BUANGKOK CRES,1.382272735,103.8801292,Buangkok mrt,1.446483328,133.9
2017-03,HOUGANG,4 ROOM,01 TO 03,100,Model A,1998,80 years 08 months,328000,944 HOUGANG ST 92,1.374288472,103.8804349,Hougang mrt,1.386893361,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1985,67 years 03 months,330000,336 HOUGANG AVE 7,1.36930321,103.8983512,Hougang mrt,0.687212742,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1986,68 years 03 months,340000,607 HOUGANG AVE 4,1.370252027,103.8861577,Hougang mrt,0.679369143,133.9
2017-03,HOUGANG,4 ROOM,01 TO 03,91,New Generation,1993,75 years 01 month,342000,314 HOUGANG AVE 5,1.364764652,103.8942188,Hougang mrt,0.653284167,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1987,69 years 08 months,345000,532 HOUGANG AVE 6,1.376068365,103.8911253,Hougang mrt,0.646488673,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,90,Model A,2003,85 years 04 months,350000,979C BUANGKOK CRES,1.379538909,103.8799544,Buangkok mrt,1.528085481,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,91,New Generation,1986,68 years 03 months,353000,711 HOUGANG AVE 2,1.366338632,103.8877752,Hougang mrt,0.666743797,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,106,Model A,1992,74 years 07 months,355000,557 HOUGANG ST 51,1.37994979,103.8904387,Buangkok mrt,0.505840494,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,85,Model A2,2003,85 years 03 months,357000,980A BUANGKOK CRES,1.379563534,103.8804544,Buangkok mrt,1.47426577,133.9
2017-03,HOUGANG,4 ROOM,01 TO 03,103,Model A,1984,66 years,360000,101 HOUGANG AVE 1,1.354937478,103.8913606,Kovan mrt,0.940837688,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1985,67 years 07 months,360000,402 HOUGANG AVE 10,1.374438332,103.8966984,Hougang mrt,0.670580133,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,104,Model A,1987,69 years 07 months,360000,650 HOUGANG AVE 8,1.372127243,103.881301,Hougang mrt,1.235797578,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,103,Model A,1992,74 years 07 months,362000,551 HOUGANG ST 51,1.378488498,103.8907222,Buangkok mrt,0.631223573,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,100,Model A,1998,80 years 06 months,362500,925 HOUGANG ST 91,1.376705846,103.8824972,Hougang mrt,1.295053764,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,93,New Generation,1984,66 years 07 months,364000,242 HOUGANG ST 22,1.357388977,103.8921679,Kovan mrt,0.898006939,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,85,Model A2,2003,85 years 02 months,365000,980C BUANGKOK CRES,1.380031791,103.8809713,Buangkok mrt,1.403881645,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,90,Model A,2003,85 years 02 months,365000,981A BUANGKOK CRES,1.380486617,103.8807097,Buangkok mrt,1.418377123,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,96,New Generation,1984,66 years 07 months,365000,242 HOUGANG ST 22,1.357388977,103.8921679,Kovan mrt,0.898006939,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,98,New Generation,1978,60 years 02 months,366000,20 HOUGANG AVE 3,1.363831912,103.8907377,Hougang mrt,0.738780876,133.9
2017-03,HOUGANG,4 ROOM,01 TO 03,90,Model A,2003,85 years 04 months,370000,978C BUANGKOK CRES,1.380015003,103.8787419,Buangkok mrt,1.643457048,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,101,Model A,1998,80 years 06 months,372000,943 HOUGANG ST 92,1.37386961,103.8805627,Hougang mrt,1.359369267,133.9
2017-03,HOUGANG,4 ROOM,13 TO 15,101,Model A,1999,81 years 08 months,378000,976 HOUGANG ST 91,1.377218862,103.8802818,Hougang mrt,1.535228385,133.9
2017-03,HOUGANG,4 ROOM,13 TO 15,90,Model A,2003,85 years 04 months,380000,979A BUANGKOK CRES,1.379479055,103.8789771,Buangkok mrt,1.634016784,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,103,Model A,1987,69 years 01 month,383000,661 HOUGANG AVE 4,1.374025687,103.8828041,Hougang mrt,1.128880175,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,101,Model A,1998,80 years 01 month,390000,918 HOUGANG AVE 9,1.375584516,103.8835163,Hougang mrt,1.133231774,133.9
2017-03,HOUGANG,4 ROOM,13 TO 15,99,Model A,1997,79 years 02 months,390000,567 HOUGANG ST 51,1.378491093,103.8890064,Buangkok mrt,0.730413744,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,100,Model A,1997,79 years 07 months,392000,166 HOUGANG AVE 1,1.351175669,103.8881953,Kovan mrt,1.049116524,133.9
2017-03,HOUGANG,4 ROOM,16 TO 18,90,Model A,2003,85 years 02 months,400000,980D BUANGKOK CRES,1.380493247,103.8809405,Buangkok mrt,1.393336387,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,103,Model A,1984,66 years 07 months,408000,138 LOR AH SOO,1.351624426,103.8844479,Kovan mrt,0.915297832,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,111,Model A,1992,74 years 06 months,410000,550 HOUGANG ST 51,1.378161861,103.89069,Buangkok mrt,0.665730623,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,104,Model A,1986,68 years 04 months,418000,629 HOUGANG AVE 8,1.369954124,103.8812179,Kovan mrt,1.169814359,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,100,Model A,1997,79 years 07 months,425000,167 HOUGANG AVE 1,1.351815936,103.8884481,Kovan mrt,0.996492054,133.9
2017-03,HOUGANG,4 ROOM,04 TO 06,108,Model A,1984,66 years 09 months,425000,143 LOR AH SOO,1.352233427,103.8828416,Kovan mrt,0.867671213,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,103,Model A,1984,66 years 01 month,428888,134 LOR AH SOO,1.350464683,103.8865094,Kovan mrt,1.067336531,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,101,Model A,1998,79 years 11 months,430000,915 HOUGANG ST 91,1.377521837,103.8838133,Hougang mrt,1.231082759,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,105,Model A,1989,71 years 04 months,433000,433 HOUGANG AVE 8,1.37614024,103.8938237,Hougang mrt,0.665062205,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,104,Model A,1992,74 years 07 months,438000,457 HOUGANG AVE 10,1.376974341,103.8959986,Buangkok mrt,0.812277109,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,103,Model A,1984,66 years 08 months,445000,142 LOR AH SOO,1.35302664,103.8828876,Kovan mrt,0.780988908,133.9
2017-03,HOUGANG,4 ROOM,10 TO 12,104,Model A,1992,74 years 06 months,450088,457 HOUGANG AVE 10,1.376974341,103.8959986,Buangkok mrt,0.812277109,133.9
2017-03,HOUGANG,4 ROOM,13 TO 15,113,Model A,1990,72 years 01 month,455000,445 HOUGANG AVE 8,1.379118191,103.8942909,Buangkok mrt,0.524495772,133.9
2017-03,HOUGANG,4 ROOM,07 TO 09,104,Model A,1992,74 years 06 months,465000,835 HOUGANG CTRL,1.370363556,103.8899996,Hougang mrt,0.251770916,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,120,Improved,1987,69 years 10 months,478000,653 HOUGANG AVE 8,1.372831898,103.8812473,Hougang mrt,1.25649074,133.9
2017-03,HOUGANG,5 ROOM,01 TO 03,123,Improved,1997,79 years 09 months,405000,580 HOUGANG AVE 4,1.378952246,103.886777,Buangkok mrt,0.873085881,133.9
2017-03,HOUGANG,5 ROOM,01 TO 03,121,Improved,1985,67 years 06 months,430000,339 HOUGANG AVE 7,1.370025457,103.8985723,Hougang mrt,0.703118919,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,110,Improved,2003,85 years 02 months,438000,981A BUANGKOK CRES,1.380486617,103.8807097,Buangkok mrt,1.418377123,133.9
2017-03,HOUGANG,5 ROOM,16 TO 18,118,Improved,1997,78 years 11 months,455000,575 HOUGANG ST 51,1.377939795,103.8869766,Buangkok mrt,0.928274166,133.9
2017-03,HOUGANG,5 ROOM,07 TO 09,122,Improved,1986,68 years 09 months,463000,630 HOUGANG AVE 8,1.370285501,103.8810642,Kovan mrt,1.209972291,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,116,Improved,1999,81 years 02 months,475000,958 HOUGANG ST 91,1.376635679,103.8797875,Hougang mrt,1.553259996,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,122,Improved,1998,79 years 11 months,485000,915 HOUGANG ST 91,1.377521837,103.8838133,Hougang mrt,1.231082759,133.9
2017-03,HOUGANG,5 ROOM,04 TO 06,120,Improved,1998,80 years 01 month,488000,921 HOUGANG ST 91,1.376398889,103.8841007,Hougang mrt,1.128939161,133.9
2017-03,HOUGANG,5 ROOM,04 TO 06,120,Improved,1992,74 years 07 months,502500,542 HOUGANG AVE 8,1.376951718,103.8917486,Hougang mrt,0.733898813,133.9
2017-03,HOUGANG,5 ROOM,04 TO 06,120,Improved,1998,80 years 06 months,518888,946 HOUGANG ST 92,1.374650613,103.8812229,Hougang mrt,1.317928244,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,120,Improved,1999,80 years 11 months,521000,699 HOUGANG ST 52,1.375920656,103.8891903,Hougang mrt,0.705936697,133.9
2017-03,HOUGANG,5 ROOM,01 TO 03,122,Improved,1992,74 years 06 months,523000,467 HOUGANG AVE 8,1.373072872,103.8968575,Hougang mrt,0.594349296,133.9
2017-03,HOUGANG,5 ROOM,04 TO 06,123,Improved,1997,79 years 07 months,528000,167 HOUGANG AVE 1,1.351815936,103.8884481,Kovan mrt,0.996492054,133.9
2017-03,HOUGANG,5 ROOM,04 TO 06,123,Improved,1989,71 years 04 months,548000,419 HOUGANG AVE 8,1.376128653,103.8948313,Hougang mrt,0.701585036,133.9
2017-03,HOUGANG,5 ROOM,13 TO 15,120,Improved,1997,79 years 10 months,645000,158 HOUGANG ST 11,1.351640224,103.8804862,Serangoon mrt,0.86572649,133.9
2017-03,HOUGANG,5 ROOM,01 TO 03,137,Model A-Maisonette,1984,66 years 02 months,670888,233 HOUGANG ST 21,1.35782946,103.8880008,Kovan mrt,0.452504031,133.9
2017-03,HOUGANG,5 ROOM,10 TO 12,140,Model A-Maisonette,1984,66 years 06 months,720000,231 HOUGANG ST 21,1.358130597,103.8879,Kovan mrt,0.426590002,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,139,Apartment,1997,79 years 07 months,555000,577 HOUGANG AVE 4,1.378622287,103.8850528,Buangkok mrt,1.051948898,133.9
2017-03,HOUGANG,EXECUTIVE,01 TO 03,143,Apartment,1992,74 years 06 months,575000,563 HOUGANG ST 51,1.379933788,103.8886543,Buangkok mrt,0.642023175,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,137,Apartment,1999,81 years 05 months,588000,960 HOUGANG AVE 9,1.377102517,103.8784827,Hougang mrt,1.706300833,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,137,Apartment,1999,81 years 02 months,590000,959 HOUGANG ST 91,1.376966938,103.8792235,Hougang mrt,1.625794161,133.9
2017-03,HOUGANG,EXECUTIVE,01 TO 03,148,Maisonette,1987,69 years 04 months,600000,633 HOUGANG AVE 8,1.369826072,103.8793174,Kovan mrt,1.239427784,133.9
2017-03,HOUGANG,EXECUTIVE,07 TO 09,142,Apartment,1987,69 years 04 months,620000,633 HOUGANG AVE 8,1.369826072,103.8793174,Kovan mrt,1.239427784,133.9
2017-03,HOUGANG,EXECUTIVE,01 TO 03,155,Maisonette,1984,66 years 09 months,626000,157 HOUGANG ST 11,1.353014614,103.8797029,Serangoon mrt,0.8150616,133.9
2017-03,HOUGANG,EXECUTIVE,07 TO 09,141,Apartment,1999,80 years 11 months,635000,698D HOUGANG ST 52,1.375637044,103.8887392,Hougang mrt,0.705286882,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,146,Maisonette,1985,66 years 10 months,650000,141 LOR AH SOO,1.353090143,103.8839606,Kovan mrt,0.755553378,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,148,Maisonette,1986,68 years 03 months,650000,712 HOUGANG AVE 2,1.365882221,103.8873871,Hougang mrt,0.732591392,133.9
2017-03,HOUGANG,EXECUTIVE,07 TO 09,148,Maisonette,1986,68 years 03 months,650000,712 HOUGANG AVE 2,1.365882221,103.8873871,Hougang mrt,0.732591392,133.9
2017-03,HOUGANG,EXECUTIVE,07 TO 09,154,Maisonette,1992,74 years 06 months,670000,558 HOUGANG ST 51,1.380494819,103.8897605,Buangkok mrt,0.509082242,133.9
2017-03,HOUGANG,EXECUTIVE,04 TO 06,155,Maisonette,1986,68 years 05 months,678000,628 HOUGANG AVE 8,1.369561785,103.8805075,Kovan mrt,1.156640544,133.9
2017-03,HOUGANG,EXECUTIVE,01 TO 03,146,Maisonette,1989,71 years 01 month,680000,431 HOUGANG AVE 6,1.375632982,103.8931079,Hougang mrt,0.59337379,133.9
2017-03,HOUGANG,EXECUTIVE,07 TO 09,147,Maisonette,1986,68 years 05 months,688000,628 HOUGANG AVE 8,1.369561785,103.8805075,Kovan mrt,1.156640544,133.9
2017-04,HOUGANG,3 ROOM,01 TO 03,74,Model A,1987,69 years 02 months,248000,660 HOUGANG AVE 8,1.373653601,103.8828669,Hougang mrt,1.108068969,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1985,67 years 06 months,250000,701 HOUGANG AVE 2,1.365483983,103.8902003,Hougang mrt,0.583373412,133.7
2017-04,HOUGANG,3 ROOM,13 TO 15,59,Improved,1975,57 years 03 months,250000,1 HOUGANG AVE 3,1.364130973,103.8930013,Hougang mrt,0.690898797,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1984,66 years 07 months,260000,242 HOUGANG ST 22,1.357388977,103.8921679,Kovan mrt,0.898006939,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1984,66 years,268000,108 HOUGANG AVE 1,1.352773933,103.8900932,Kovan mrt,1.0046931,133.7
2017-04,HOUGANG,3 ROOM,04 TO 06,69,Improved,1987,69 years 08 months,275000,642 HOUGANG AVE 8,1.371698789,103.8799483,Hougang mrt,1.378613997,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1984,66 years 08 months,275000,154 HOUGANG ST 11,1.352202953,103.8801732,Serangoon mrt,0.841788129,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,80,New Generation,1985,67 years 07 months,279000,704 HOUGANG AVE 2,1.364923196,103.8893795,Hougang mrt,0.678929411,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1985,66 years 11 months,280000,340 HOUGANG AVE 7,1.370141371,103.8978503,Hougang mrt,0.622304328,133.7
2017-04,HOUGANG,3 ROOM,04 TO 06,64,Simplified,1986,67 years 09 months,280000,617 HOUGANG AVE 8,1.369297892,103.8838268,Hougang mrt,0.945683914,133.7
2017-04,HOUGANG,3 ROOM,10 TO 12,67,New Generation,1983,64 years 11 months,300000,322 HOUGANG AVE 5,1.367098554,103.8969787,Hougang mrt,0.63530279,133.7
2017-04,HOUGANG,3 ROOM,07 TO 09,67,New Generation,1983,65 years 06 months,304000,308 HOUGANG AVE 5,1.366809108,103.895756,Hougang mrt,0.55063278,133.7
2017-04,HOUGANG,3 ROOM,04 TO 06,67,Model A,2012,94 years 01 month,305000,986A BUANGKOK CRES,1.381916946,103.8798037,Buangkok mrt,1.487183778,133.7
2017-04,HOUGANG,3 ROOM,10 TO 12,64,Simplified,1986,68 years 01 month,305000,511 HOUGANG AVE 10,1.372074206,103.888729,Hougang mrt,0.437681492,133.7
2017-04,HOUGANG,3 ROOM,04 TO 06,67,New Generation,1982,64 years 06 months,310000,110 HOUGANG AVE 1,1.354805424,103.8896146,Kovan mrt,0.801395685,133.7
2017-04,HOUGANG,3 ROOM,10 TO 12,88,New Generation,1978,60 years 01 month,310000,21 HOUGANG AVE 3,1.364245984,103.8914777,Hougang mrt,0.678892654,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,74,Model A,1987,69 years 02 months,315000,529 HOUGANG AVE 6,1.375468965,103.8907295,Hougang mrt,0.59277447,133.7
2017-04,HOUGANG,3 ROOM,01 TO 03,67,New Generation,1985,67 years 04 months,317000,412 HOUGANG AVE 10,1.374704823,103.8953657,Hougang mrt,0.593992563,133.7
2017-04,HOUGANG,3 ROOM,04 TO 06,74,Model A,1987,69 years 06 months,320000,669 HOUGANG AVE 8,1.373370225,103.8840994,Hougang mrt,0.968400043,133.7
2017-04,HOUGANG,3 ROOM,10 TO 12,67,New Generation,1982,64 years 06 months,325000,110 HOUGANG AVE 1,1.354805424,103.8896146,Kovan mrt,0.801395685,133.7
2017-04,HOUGANG,4 ROOM,04 TO 06,93,New Generation,1985,66 years 11 months,322000,340 HOUGANG AVE 7,1.370141371,103.8978503,Hougang mrt,0.622304328,133.7
2017-04,HOUGANG,4 ROOM,01 TO 03,92,New Generation,1982,64 years 07 months,340000,323 HOUGANG AVE 5,1.367227506,103.8977983,Hougang mrt,0.705470578,133.7
2017-04,HOUGANG,4 ROOM,01 TO 03,101,Model A,1999,81 years,350000,954 HOUGANG AVE 9,1.376762777,103.8781083,Hougang mrt,1.72805359,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,90,Model A2,1999,81 years 08 months,350000,969 HOUGANG ST 91,1.378759489,103.8794964,Buangkok mrt,1.604005251,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,84,Simplified,1986,68 years 08 months,353000,630 HOUGANG AVE 8,1.370285501,103.8810642,Kovan mrt,1.209972291,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,90,Model A,2003,85 years 02 months,365000,981A BUANGKOK CRES,1.380486617,103.8807097,Buangkok mrt,1.418377123,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,84,Simplified,1987,69 years 06 months,365000,648 HOUGANG AVE 8,1.372126215,103.8797935,Hougang mrt,1.4016343,133.7
2017-04,HOUGANG,4 ROOM,04 TO 06,84,Simplified,1987,69 years 01 month,370000,512 HOUGANG AVE 10,1.371273153,103.8886196,Hougang mrt,0.418399613,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,85,Model A2,2004,85 years 11 months,370000,984A BUANGKOK LINK,1.381982707,103.8812177,Buangkok mrt,1.330311934,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,100,Model A,1998,80 years,378000,920 HOUGANG ST 91,1.376822522,103.8840827,Hougang mrt,1.158948374,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,96,New Generation,1984,66 years 06 months,378000,253 HOUGANG AVE 3,1.360428288,103.8922069,Kovan mrt,0.860246324,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,101,Model A,1998,80 years,378000,920 HOUGANG ST 91,1.376822522,103.8840827,Hougang mrt,1.158948374,133.7
2017-04,HOUGANG,4 ROOM,04 TO 06,89,Simplified,1987,68 years 10 months,388000,517 HOUGANG AVE 10,1.372802778,103.8897402,Hougang mrt,0.391438213,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,104,Model A,1989,71 years 06 months,388000,541 HOUGANG AVE 8,1.377461432,103.8912727,Buangkok mrt,0.717004938,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,100,Model A,1997,79 years 01 month,388000,570 HOUGANG ST 51,1.377965042,103.88822,Buangkok mrt,0.830808795,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,103,Model A,1992,74 years 06 months,390000,556 HOUGANG ST 51,1.37973473,103.8902057,Buangkok mrt,0.540254373,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,103,Model A,1986,68 years 08 months,390000,630 HOUGANG AVE 8,1.370285501,103.8810642,Kovan mrt,1.209972291,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1985,67 years 06 months,390088.88,701 HOUGANG AVE 2,1.365483983,103.8902003,Hougang mrt,0.583373412,133.7
2017-04,HOUGANG,4 ROOM,01 TO 03,92,Model A2,1997,79 years 07 months,393000,165 HOUGANG AVE 1,1.350254259,103.8877953,Kovan mrt,1.12825535,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,104,Model A,1989,71 years 05 months,394000,553 HOUGANG ST 51,1.379129504,103.8903764,Buangkok mrt,0.58590767,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,99,Model A,1997,78 years 10 months,395000,575 HOUGANG ST 51,1.377939795,103.8869766,Buangkok mrt,0.928274166,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,98,Model A,1997,78 years 10 months,398000,575 HOUGANG ST 51,1.377939795,103.8869766,Buangkok mrt,0.928274166,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,103,Model A,1986,68 years 05 months,402000,624 HOUGANG AVE 8,1.370175471,103.8822302,Hougang mrt,1.116529596,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,104,Model A,1983,65 years 01 month,405000,332 HOUGANG AVE 5,1.368405832,103.8978204,Hougang mrt,0.65434647,133.7
2017-04,HOUGANG,4 ROOM,04 TO 06,103,Model A,1984,66 years 06 months,406000,139 LOR AH SOO,1.352231111,103.8842401,Kovan mrt,0.848672079,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,101,Model A,1999,81 years,408000,951 HOUGANG AVE 9,1.375729575,103.8781874,Hougang mrt,1.676055162,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,103,Model A,1997,79 years 08 months,409000,161 HOUGANG ST 11,1.352538494,103.8787026,Serangoon mrt,0.692840098,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,92,New Generation,1985,67 years 01 month,410000,401 HOUGANG AVE 10,1.374840715,103.8969938,Hougang mrt,0.724968625,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,109,Model A,1989,71 years 04 months,413000,417 HOUGANG AVE 8,1.376459245,103.8948573,Hougang mrt,0.736247346,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,103,Model A,1984,65 years 11 months,415000,101 HOUGANG AVE 1,1.354937478,103.8913606,Kovan mrt,0.940837688,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,91,New Generation,1986,67 years 09 months,420000,414 HOUGANG AVE 10,1.374904329,103.895996,Hougang mrt,0.654228176,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,105,Model A,1987,69 years 06 months,425000,650 HOUGANG AVE 8,1.372127243,103.881301,Hougang mrt,1.235797578,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,103,Model A,1984,66 years 06 months,463000,139 LOR AH SOO,1.352231111,103.8842401,Kovan mrt,0.848672079,133.7
2017-04,HOUGANG,4 ROOM,07 TO 09,104,Model A,1986,68 years 07 months,465000,523 HOUGANG AVE 6,1.373720912,103.890707,Hougang mrt,0.412472707,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,113,Model A,1990,72 years 08 months,470000,436 HOUGANG AVE 8,1.377209778,103.8938456,Buangkok mrt,0.722457625,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,105,Model A,1990,71 years 10 months,478000,425 HOUGANG AVE 6,1.373423294,103.8936002,Hougang mrt,0.372587632,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,116,Model A,1992,74 years 06 months,480000,537 HOUGANG ST 52,1.377811037,103.8897257,Buangkok mrt,0.748364246,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,105,Model A,1992,74 years 06 months,491000,462 HOUGANG AVE 10,1.372225574,103.8946404,Hougang mrt,0.337324947,133.7
2017-04,HOUGANG,4 ROOM,10 TO 12,100,Model A,1999,80 years 11 months,495888,698A HOUGANG ST 61,1.375013784,103.8873377,Hougang mrt,0.753643865,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,104,Model A,1992,74 years 06 months,568000,220 HOUGANG ST 21,1.356934396,103.8845125,Kovan mrt,0.32813958,133.7
2017-04,HOUGANG,4 ROOM,13 TO 15,113,Model A,1990,72 years 08 months,470000,436 HOUGANG AVE 8,1.377209778,103.8938456,Buangkok mrt,0.722457625,133.7
2017-04,HOUGANG,5 ROOM,01 TO 03,116,Improved,1999,81 years 04 months,393000,966 HOUGANG AVE 9,1.378166683,103.8783662,Buangkok mrt,1.74468163,133.7
2017-04,HOUGANG,5 ROOM,04 TO 06,110,Improved,2003,85 years 02 months,418000,981D BUANGKOK CRES,1.380452308,103.8793332,Buangkok mrt,1.568028698,133.7
2017-04,HOUGANG,5 ROOM,13 TO 15,110,Improved,2003,85 years 03 months,420000,979C BUANGKOK CRES,1.379538909,103.8799544,Buangkok mrt,1.528085481,133.7
2017-04,HOUGANG,5 ROOM,10 TO 12,110,Improved,2003,85 years 02 months,430000,981D BUANGKOK CRES,1.380452308,103.8793332,Buangkok mrt,1.568028698,133.7
2017-04,HOUGANG,5 ROOM,13 TO 15,110,Improved,2003,85 years 02 months,448000,981D BUANGKOK CRES,1.380452308,103.8793332,Buangkok mrt,1.568028698,133.7
2017-04,HOUGANG,5 ROOM,13 TO 15,110,Improved,2003,85 years 02 months,450000,980B BUANGKOK CRES,1.379725297,103.8811333,Buangkok mrt,1.396903196,133.7
2017-04,HOUGANG,5 ROOM,10 TO 12,120,Improved,1998,80 years,456000,921 HOUGANG ST 91,1.376398889,103.8841007,Hougang mrt,1.128939161,133.7
2017-04,HOUGANG,5 ROOM,04 TO 06,118,Improved,1997,78 years 11 months,462000,571 HOUGANG ST 51,1.378433438,103.8880231,Buangkok mrt,0.807057079,133.7
2017-04,HOUGANG,5 ROOM,01 TO 03,120,Improved,1998,79 years 09 months,465000,171 HOUGANG AVE 1,1.351136373,103.889169,Kovan mrt,1.10002065,133.7
2017-04,HOUGANG,5 ROOM,07 TO 09,121,Improved,1998,79 years 10 months,472000,941 HOUGANG ST 92,1.37356291,103.8791847,Hougang mrt,1.498454253,133.7
